imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.04921578509232167, -0.0002358627428851425, -0.05828389256615259, -3.1453749287980867e-08, -0.007075779184192133, 4.445270050011044e-06, -1.9873832482466225, -0.500000786034975, 28215000000, 
-0.039023255263033844, -0.04408755537685036, -0.04913751423200732, -9.599335028474398e-07, -0.006535355979042039, 0.00014688312402963367, -1.987437633228219, -0.5000007814145236, 28320000000, 
-0.05969553984628875, 0.0032436787298510987, -0.053806024576599054, -4.3586989469674673e-07, -0.006319062257534227, 6.897699008694818e-05, -1.9874602137980169, -0.5000007726769496, 28420000000, 
-0.05358211426661302, 0.012257795184891954, -0.05348504268040065, -6.860603155845125e-09, -0.006241102930698882, 1.09926133762336e-06, -1.9874669632060864, -0.500000769260564, 28516000000, 
-0.07029536824190837, 0.010144707570041763, -0.061043115031639006, 1.870342055087908e-07, -0.006499191382254453, -2.877807322607447e-05, -1.987440488903537, -0.5000007768679172, 28616000000, 
-0.05736424300744724, 0.008689410695796733, -0.05910724407825399, 2.775130552264516e-07, -0.006665803244518439, -4.163235022795818e-05, -1.9874239273633743, -0.5000007806216247, 28716000000, 
-0.049479328069006095, 0.008171289752250897, -0.054420737105030766, 3.115384312186209e-07, -0.00654310098709405, -4.761326958472984e-05, -1.9874364320441837, -0.5000007748094896, 28817000000, 
-0.054496729948206354, -0.002057407889915688, -0.05423241820033368, 1.2404138222023095e-07, -0.006408594641952565, -1.9355473259023e-05, -1.987450100074001, -0.5000007706626827, 28917000000, 
-0.07579805632384545, -0.012232540191351365, -0.06398539644430158, -1.7379164320902102e-07, -0.006708897212061677, 2.590465134814817e-05, -1.9874179315819105, -0.5000007823601993, 29017000000, 
-0.07922247366618397, -0.00856561950724861, -0.07078763411727541, -2.9496886490609656e-07, -0.00728293039665451, 4.050139831647898e-05, -1.9873604271704908, -0.5000008012122047, 29122000000, 
